StoreID,SalesQuantity,SalesDate,ItemId
1,1,1/15/2016,3755
1,1,1/24/2016,3755
1,25,1/8/2016,3757
1,1,1/3/2016,3758
1,1,1/25/2016,3758
1,1,1/31/2016,3758
1,1,1/23/2016,376
1,1,1/20/2016,3760
1,1,1/29/2016,3760
1,1,1/30/2016,3760
1,2,1/4/2016,37601
1,1,1/5/2016,37601
1,1,1/12/2016,37601
1,1,1/15/2016,37601
1,2,1/26/2016,37601
1,1,1/27/2016,37601
1,1,1/5/2016,37604
1,2,1/6/2016,37604
1,2,1/10/2016,37604
1,3,1/13/2016,37604
1,1,1/14/2016,37604
1,1,1/19/2016,37604
1,3,1/20/2016,37604
1,2,1/21/2016,37604
1,1,1/25/2016,37604
1,1,1/27/2016,37604
1,1,1/29/2016,37604
1,1,1/30/2016,37604
1,1,1/8/2016,37607
1,1,1/9/2016,37607
1,1,1/13/2016,37607
1,1,1/21/2016,37607
1,1,1/26/2016,37607
1,2,1/1/2016,3762
1,2,1/2/2016,3762
1,1,1/3/2016,3762
1,3,1/7/2016,3762
1,4,1/9/2016,3762
1,4,1/11/2016,3762
1,1,1/13/2016,3762
1,3,1/15/2016,3762
1,2,1/18/2016,3762
1,1,1/23/2016,3762
1,3,1/25/2016,3762
1,1,1/28/2016,3762
1,4,1/29/2016,3762
1,2,1/31/2016,3762
1,1,1/29/2016,3763
1,1,1/12/2016,3764
1,1,1/5/2016,37656
1,3,1/12/2016,37656
1,2,1/16/2016,37656
1,1,1/18/2016,37656
1,1,1/13/2016,3766
1,1,1/23/2016,3766
1,1,1/24/2016,3766
1,1,1/27/2016,3766
1,1,1/30/2016,3766
1,2,1/31/2016,3766
1,1,1/15/2016,37678
1,1,1/18/2016,37678
1,1,1/28/2016,37678
1,3,1/2/2016,3768
1,2,1/3/2016,3768
1,5,1/7/2016,3768
1,2,1/9/2016,3768
1,12,1/10/2016,3768
1,1,1/12/2016,3768
1,2,1/15/2016,3768
1,1,1/16/2016,3768
1,1,1/17/2016,3768
1,1,1/26/2016,3768
1,13,1/27/2016,3768
1,3,1/30/2016,3768
1,3,1/3/2016,3769
1,3,1/5/2016,3769
1,4,1/6/2016,3769
1,8,1/7/2016,3769
1,2,1/10/2016,3769
1,3,1/13/2016,3769
1,4,1/16/2016,3769
1,2,1/17/2016,3769
1,2,1/18/2016,3769
1,2,1/19/2016,3769
1,1,1/21/2016,3769
1,4,1/23/2016,3769
1,5,1/24/2016,3769
1,6,1/27/2016,3769
1,9,1/29/2016,3769
1,1,1/30/2016,3769
1,4,1/31/2016,3769
1,1,1/6/2016,3770
1,1,1/1/2016,3773
1,1,1/22/2016,3773
1,2,1/29/2016,3773
1,2,1/2/2016,37731
1,1,1/7/2016,37731
1,1,1/9/2016,37731
1,4,1/12/2016,37731
1,1,1/14/2016,37731
1,1,1/16/2016,37731
1,1,1/18/2016,37731
1,4,1/19/2016,37731
1,1,1/22/2016,37731
1,3,1/26/2016,37731
1,3,1/28/2016,37731
1,1,1/13/2016,37735
1,2,1/20/2016,37735
1,1,1/2/2016,3776
1,1,1/9/2016,3776
1,2,1/11/2016,3776
1,1,1/13/2016,3776
1,1,1/14/2016,3776
1,1,1/16/2016,3776
1,1,1/19/2016,3776
1,1,1/20/2016,3776
1,2,1/22/2016,3776
1,2,1/24/2016,3776
1,1,1/27/2016,3776
1,1,1/7/2016,37765
1,3,1/15/2016,37765
1,1,1/29/2016,37765
1,1,1/9/2016,37786
1,1,1/24/2016,37786
1,1,1/2/2016,3779
1,1,1/3/2016,3779
1,1,1/7/2016,3779
1,1,1/8/2016,3779
1,1,1/9/2016,3779
1,1,1/10/2016,3779
1,2,1/12/2016,3779
1,2,1/15/2016,3779
1,1,1/16/2016,3779
1,1,1/20/2016,3779
1,1,1/22/2016,3779
1,1,1/23/2016,3779
1,2,1/25/2016,3779
1,1,1/26/2016,3779
1,4,1/29/2016,3779
1,1,1/30/2016,3779
1,1,1/31/2016,3779
1,1,1/9/2016,37792
1,1,1/15/2016,37792
1,2,1/9/2016,3780
1,1,1/10/2016,3780
1,2,1/15/2016,3780
1,1,1/16/2016,3780
1,2,1/22/2016,3780
1,1,1/26/2016,3780
1,1,1/30/2016,3780
1,1,1/5/2016,3781
1,1,1/15/2016,3781
1,1,1/18/2016,3781
1,1,1/19/2016,3781
1,2,1/22/2016,3781
1,1,1/23/2016,3781
1,1,1/28/2016,3781
1,1,1/30/2016,3781
1,1,1/2/2016,3782
1,1,1/6/2016,3782
1,1,1/9/2016,3782
1,3,1/14/2016,3782
1,2,1/15/2016,3782
1,1,1/16/2016,3782
1,1,1/17/2016,3782
1,2,1/23/2016,3782
1,4,1/31/2016,3782
1,12,1/8/2016,37826
1,2,1/10/2016,37826
1,1,1/15/2016,37826
1,2,1/21/2016,37826
1,1,1/31/2016,37826
1,1,1/9/2016,37827
1,1,1/6/2016,37828
1,2,1/13/2016,37828
1,1,1/15/2016,37828
1,1,1/27/2016,37828
1,1,1/28/2016,37828
1,1,1/1/2016,3783
1,8,1/2/2016,3783
1,2,1/3/2016,3783
1,1,1/4/2016,3783
1,3,1/5/2016,3783
1,2,1/6/2016,3783
1,6,1/7/2016,3783
1,8,1/8/2016,3783
1,7,1/9/2016,3783
1,1,1/12/2016,3783
1,4,1/13/2016,3783
1,3,1/14/2016,3783
1,7,1/15/2016,3783
1,1,1/16/2016,3783
1,4,1/19/2016,3783
1,2,1/20/2016,3783
1,1,1/21/2016,3783
1,9,1/22/2016,3783
1,6,1/23/2016,3783
1,3,1/24/2016,3783
1,1,1/26/2016,3783
1,3,1/27/2016,3783
1,9,1/29/2016,3783
1,9,1/30/2016,3783
1,1,1/29/2016,3784
1,1,1/2/2016,37840
1,1,1/8/2016,37840
1,2,1/16/2016,37840
1,1,1/17/2016,37840
1,1,1/22/2016,37840
1,1,1/24/2016,37840
1,2,1/30/2016,37840
1,1,1/17/2016,3785
1,1,1/29/2016,3785
1,1,1/12/2016,3787
1,3,1/13/2016,3787
1,3,1/22/2016,3787
1,2,1/23/2016,3787
1,3,1/27/2016,3787
1,1,1/30/2016,3787
1,4,1/23/2016,3788
1,1,1/24/2016,3788
1,1,1/25/2016,3788
1,2,1/30/2016,3788
1,2,1/31/2016,3788
1,3,1/27/2016,3790
1,1,1/6/2016,37904
1,4,1/7/2016,37904
1,1,1/10/2016,37904
1,1,1/11/2016,37904
1,1,1/16/2016,37904
1,1,1/20/2016,37904
1,2,1/21/2016,37904
1,2,1/22/2016,37904
1,2,1/23/2016,37904
1,1,1/25/2016,37904
1,1,1/8/2016,3791
1,1,1/13/2016,3791
1,1,1/16/2016,3791
1,1,1/19/2016,3791
1,1,1/21/2016,3791
1,1,1/23/2016,3791
1,2,1/24/2016,3791
1,1,1/28/2016,3791
1,1,1/17/2016,37923
1,1,1/26/2016,37923
1,2,1/8/2016,37926
1,1,1/19/2016,37926
1,1,1/21/2016,37926
1,1,1/25/2016,37926
1,1,1/3/2016,3793
1,1,1/5/2016,3793
1,2,1/12/2016,3793
1,1,1/13/2016,3793
1,1,1/18/2016,3793
1,1,1/21/2016,3793
1,1,1/22/2016,3793
1,1,1/23/2016,3793
1,2,1/29/2016,3793
1,1,1/31/2016,3793
1,1,1/8/2016,3794
1,1,1/13/2016,3794
1,1,1/21/2016,3794
1,1,1/22/2016,3794
1,1,1/23/2016,3794
1,3,1/8/2016,3798
1,1,1/15/2016,3798
1,2,1/29/2016,3798
1,1,1/14/2016,37984
1,1,1/20/2016,37984
1,1,1/21/2016,37984
1,1,1/31/2016,37984
1,1,1/8/2016,3800
1,1,1/2/2016,3802
1,4,1/3/2016,3802
1,4,1/4/2016,3802
1,5,1/5/2016,3802
1,9,1/6/2016,3802
1,7,1/7/2016,3802
1,6,1/9/2016,3802
1,4,1/10/2016,3802
1,4,1/13/2016,3802
1,4,1/14/2016,3802
1,8,1/16/2016,3802
1,5,1/17/2016,3802
1,3,1/18/2016,3802
1,7,1/19/2016,3802
1,11,1/21/2016,3802
1,12,1/23/2016,3802
1,6,1/24/2016,3802
1,11,1/27/2016,3802
1,7,1/28/2016,3802
1,5,1/29/2016,3802
1,8,1/30/2016,3802
1,1,1/2/2016,3804
1,1,1/3/2016,3804
1,1,1/6/2016,3804
1,1,1/7/2016,3804
1,2,1/8/2016,3804
1,3,1/9/2016,3804
1,2,1/11/2016,3804
1,5,1/15/2016,3804
1,1,1/16/2016,3804
1,2,1/17/2016,3804
1,3,1/19/2016,3804
1,4,1/20/2016,3804
1,4,1/21/2016,3804
1,2,1/23/2016,3804
1,3,1/24/2016,3804
1,4,1/26/2016,3804
1,1,1/27/2016,3804
1,3,1/28/2016,3804
1,1,1/31/2016,3804
1,1,1/13/2016,3805
1,1,1/17/2016,3805
1,1,1/20/2016,3805
1,1,1/23/2016,3805
1,1,1/24/2016,3805
1,1,1/29/2016,3805
1,1,1/30/2016,3805
1,1,1/2/2016,3808
1,1,1/7/2016,3808
1,1,1/8/2016,3808
1,1,1/9/2016,3808
1,1,1/12/2016,3808
1,3,1/14/2016,3808
1,1,1/16/2016,3808
1,1,1/17/2016,3808
1,3,1/18/2016,3808
1,4,1/21/2016,3808
1,1,1/27/2016,3808
1,2,1/29/2016,3808
1,1,1/30/2016,3808
1,7,1/29/2016,381
1,2,1/29/2016,3811
1,1,1/30/2016,3811
1,1,1/5/2016,38131
1,1,1/6/2016,38131
1,1,1/9/2016,38131
1,1,1/10/2016,38131
1,1,1/12/2016,38131
1,2,1/13/2016,38131
1,4,1/15/2016,38131
1,2,1/16/2016,38131
1,1,1/22/2016,38131
1,2,1/23/2016,38131
1,1,1/27/2016,38131
1,4,1/28/2016,38131
1,1,1/6/2016,38133
1,2,1/7/2016,38133
1,2,1/8/2016,38133
1,4,1/9/2016,38133
1,2,1/11/2016,38133
1,5,1/15/2016,38133
1,2,1/16/2016,38133
1,1,1/17/2016,38133
1,5,1/18/2016,38133
1,3,1/21/2016,38133
1,11,1/22/2016,38133
1,2,1/24/2016,38133
1,1,1/26/2016,38133
1,1,1/27/2016,38133
1,5,1/29/2016,38133
1,2,1/31/2016,38133
1,1,1/4/2016,3815
1,1,1/8/2016,3815
1,1,1/5/2016,38178
1,1,1/8/2016,38178
1,4,1/15/2016,38178
1,1,1/16/2016,38178
1,1,1/24/2016,38178
1,2,1/29/2016,38178
1,2,1/30/2016,38178
1,1,1/4/2016,38179
1,1,1/5/2016,38179
1,10,1/8/2016,38179
1,1,1/9/2016,38179
1,1,1/13/2016,38179
1,1,1/14/2016,38179
1,2,1/15/2016,38179
1,1,1/17/2016,38179
1,1,1/18/2016,38179
1,2,1/21/2016,38179
1,3,1/25/2016,38179
1,3,1/26/2016,38179
1,2,1/27/2016,38179
1,2,1/28/2016,38179
1,1,1/30/2016,38179
1,4,1/31/2016,38179
1,2,1/13/2016,3818
1,2,1/15/2016,3818
1,1,1/23/2016,3818
1,1,1/26/2016,3818
1,1,1/31/2016,3818
1,1,1/5/2016,38180
1,1,1/6/2016,38180
1,1,1/8/2016,38180
1,1,1/13/2016,38180
1,1,1/15/2016,38180
1,3,1/17/2016,38180
1,2,1/18/2016,38180
1,2,1/26/2016,38180
1,1,1/30/2016,38180
1,2,1/5/2016,38181
1,1,1/6/2016,38181
1,1,1/7/2016,38181
1,1,1/8/2016,38181
1,1,1/13/2016,38181
1,1,1/14/2016,38181
1,4,1/15/2016,38181
1,2,1/16/2016,38181
1,1,1/19/2016,38181
1,1,1/20/2016,38181
1,2,1/23/2016,38181
1,4,1/26/2016,38181
1,1,1/27/2016,38181
1,1,1/2/2016,3820
1,1,1/21/2016,3820
1,1,1/3/2016,3821
1,1,1/8/2016,3821
1,1,1/9/2016,3821
1,1,1/13/2016,3821
1,1,1/16/2016,3821
1,1,1/17/2016,3821
1,2,1/20/2016,3821
1,1,1/22/2016,3821
1,1,1/28/2016,3821
1,2,1/29/2016,3821
1,1,1/29/2016,38255
1,9,1/2/2016,3826
1,1,1/3/2016,3826
1,4,1/4/2016,3826
1,2,1/5/2016,3826
1,1,1/6/2016,3826
1,4,1/7/2016,3826
1,5,1/8/2016,3826
1,2,1/9/2016,3826
1,4,1/10/2016,3826
1,1,1/11/2016,3826
1,1,1/12/2016,3826
1,8,1/13/2016,3826
1,4,1/14/2016,3826
1,4,1/16/2016,3826
1,3,1/17/2016,3826
1,3,1/18/2016,3826
1,3,1/20/2016,3826
1,5,1/23/2016,3826
1,1,1/25/2016,3826
1,4,1/27/2016,3826
1,1,1/30/2016,3826
1,6,1/31/2016,3826
1,2,1/28/2016,3827
1,1,1/6/2016,3830
1,1,1/12/2016,3830
1,1,1/13/2016,3830
1,2,1/15/2016,3830
1,1,1/29/2016,3830
1,2,1/5/2016,3834
1,3,1/7/2016,3834
1,2,1/8/2016,3834
1,1,1/10/2016,3834
1,3,1/12/2016,3834
1,1,1/13/2016,3834
1,2,1/15/2016,3834
1,15,1/16/2016,3834
1,4,1/26/2016,3834
1,1,1/31/2016,3834
1,1,1/8/2016,38348
1,1,1/14/2016,38348
1,1,1/20/2016,38348
1,1,1/22/2016,38348
1,1,1/5/2016,3835
1,2,1/8/2016,3835
1,1,1/10/2016,3835
1,1,1/11/2016,3835
1,1,1/12/2016,3835
1,2,1/13/2016,3835
1,1,1/14/2016,3835
1,4,1/15/2016,3835
1,1,1/18/2016,3835
1,1,1/19/2016,3835
1,1,1/21/2016,3835
1,2,1/22/2016,3835
1,2,1/25/2016,3835
1,1,1/26/2016,3835
1,1,1/27/2016,3835
1,1,1/28/2016,3835
1,2,1/29/2016,3835
1,1,1/30/2016,3835
1,1,1/31/2016,3835
1,2,1/9/2016,3836
1,1,1/10/2016,3836
1,1,1/24/2016,3836
1,2,1/4/2016,38369
1,1,1/7/2016,38369
1,1,1/14/2016,38369
1,1,1/21/2016,38369
1,1,1/22/2016,38369
1,1,1/28/2016,38369
1,6,1/1/2016,3837
1,9,1/2/2016,3837
1,4,1/3/2016,3837
1,18,1/4/2016,3837
1,12,1/5/2016,3837
1,4,1/6/2016,3837
1,6,1/7/2016,3837
1,15,1/9/2016,3837
1,3,1/10/2016,3837
1,9,1/11/2016,3837
1,11,1/12/2016,3837
1,13,1/13/2016,3837
1,15,1/14/2016,3837
1,11,1/15/2016,3837
1,4,1/16/2016,3837
1,24,1/17/2016,3837
1,15,1/18/2016,3837
1,14,1/20/2016,3837
1,9,1/21/2016,3837
1,15,1/22/2016,3837
1,4,1/24/2016,3837
1,7,1/25/2016,3837
1,57,1/26/2016,3837
1,12,1/27/2016,3837
1,9,1/29/2016,3837
1,7,1/30/2016,3837
1,21,1/31/2016,3837
1,2,1/2/2016,38370
1,1,1/3/2016,38370
1,12,1/5/2016,38370
1,5,1/6/2016,38370
1,2,1/7/2016,38370
1,6,1/9/2016,38370
1,1,1/10/2016,38370
1,1,1/12/2016,38370
1,7,1/15/2016,38370
1,3,1/16/2016,38370
1,5,1/20/2016,38370
1,5,1/23/2016,38370
1,1,1/24/2016,38370
1,2,1/28/2016,38370
1,8,1/29/2016,38370
1,1,1/2/2016,3840
1,1,1/3/2016,3840
1,2,1/4/2016,3840
1,1,1/6/2016,3840
1,2,1/7/2016,3840
1,2,1/9/2016,3840
1,1,1/10/2016,3840
1,1,1/12/2016,3840
1,2,1/13/2016,3840
1,1,1/15/2016,3840
1,2,1/16/2016,3840
1,1,1/18/2016,3840
1,1,1/21/2016,3840
1,3,1/22/2016,3840
1,1,1/23/2016,3840
1,2,1/24/2016,3840
1,2,1/28/2016,3840
1,2,1/30/2016,3840
1,1,1/7/2016,38441
1,2,1/8/2016,38441
1,1,1/12/2016,38441
1,1,1/15/2016,38441
1,1,1/21/2016,38441
1,2,1/22/2016,38441
1,1,1/24/2016,38441
1,1,1/25/2016,38441
1,1,1/30/2016,38441
1,1,1/20/2016,38457
1,1,1/23/2016,38457
1,2,1/29/2016,38457
1,2,1/1/2016,3847
1,1,1/3/2016,3847
1,2,1/7/2016,3847
1,3,1/8/2016,3847
1,2,1/14/2016,3847
1,3,1/21/2016,3847
1,2,1/24/2016,3847
1,2,1/26/2016,3847
1,2,1/29/2016,3847
1,1,1/30/2016,3847
1,1,1/2/2016,38502
1,1,1/6/2016,38502
1,1,1/11/2016,38502
1,1,1/18/2016,38502
1,1,1/21/2016,38502
1,1,1/24/2016,38502
1,3,1/26/2016,38502
1,2,1/30/2016,38502
1,1,1/31/2016,38502
1,2,1/2/2016,3851
1,1,1/3/2016,3851
1,1,1/6/2016,3851
1,1,1/8/2016,3851
1,1,1/9/2016,3851
1,3,1/15/2016,3851
1,1,1/17/2016,3851
1,1,1/18/2016,3851
1,1,1/21/2016,3851
1,1,1/24/2016,3851
1,1,1/29/2016,3851
1,1,1/30/2016,3851
1,2,1/6/2016,38528
1,2,1/3/2016,38546
1,1,1/7/2016,38546
1,3,1/8/2016,38546
1,4,1/11/2016,38546
1,1,1/13/2016,38546
1,1,1/14/2016,38546
1,8,1/15/2016,38546
1,3,1/16/2016,38546
1,2,1/17/2016,38546
1,2,1/18/2016,38546
1,4,1/22/2016,38546
1,4,1/23/2016,38546
1,13,1/26/2016,38546
1,2,1/27/2016,38546
1,7,1/30/2016,38546
1,1,1/31/2016,38546
1,1,1/5/2016,38549
1,4,1/9/2016,38549
1,2,1/13/2016,38549
1,4,1/20/2016,38549
1,4,1/27/2016,38549
1,7,1/30/2016,38549
1,1,1/2/2016,3857
1,1,1/8/2016,3857
1,2,1/9/2016,3857
1,1,1/12/2016,3857
1,1,1/16/2016,3857
1,1,1/18/2016,3857
1,1,1/26/2016,3857
1,1,1/30/2016,3857
1,4,1/2/2016,3858
1,3,1/3/2016,3858
1,3,1/5/2016,3858
1,5,1/6/2016,3858
1,1,1/7/2016,3858
1,11,1/9/2016,3858
1,8,1/10/2016,3858
1,1,1/13/2016,3858
1,9,1/15/2016,3858
1,4,1/16/2016,3858
1,4,1/17/2016,3858
1,2,1/18/2016,3858
1,4,1/20/2016,3858
1,2,1/21/2016,3858
1,4,1/23/2016,3858
1,2,1/24/2016,3858
1,3,1/26/2016,3858
1,4,1/27/2016,3858
1,18,1/29/2016,3858
1,8,1/30/2016,3858
1,2,1/31/2016,3858
1,1,1/4/2016,3859
1,3,1/8/2016,3859
1,1,1/10/2016,3859
1,1,1/11/2016,3859
1,1,1/14/2016,3859
1,1,1/22/2016,3859
1,1,1/25/2016,3859
1,1,1/26/2016,3859
1,1,1/28/2016,3859
1,2,1/29/2016,3859
1,2,1/6/2016,3863
1,1,1/15/2016,3863
1,1,1/16/2016,3863
1,1,1/26/2016,3863
1,1,1/30/2016,3863
1,2,1/30/2016,38651
1,2,1/6/2016,38652
1,5,1/15/2016,38652
1,1,1/16/2016,38652
1,1,1/17/2016,38652
1,1,1/22/2016,38652
1,1,1/23/2016,38652
1,1,1/28/2016,38652
1,1,1/29/2016,38652
1,3,1/30/2016,38652
1,1,1/9/2016,3871
1,1,1/10/2016,3871
1,1,1/13/2016,3871
1,2,1/15/2016,3871
1,1,1/17/2016,3871
1,1,1/19/2016,3871
1,1,1/21/2016,3871
1,1,1/23/2016,3871
1,1,1/26/2016,3871
1,1,1/28/2016,3871
1,1,1/29/2016,3871
1,1,1/30/2016,3871
1,9,1/2/2016,3876
1,3,1/3/2016,3876
1,1,1/4/2016,3876
1,5,1/5/2016,3876
1,15,1/6/2016,3876
1,5,1/7/2016,3876
1,9,1/8/2016,3876
1,3,1/9/2016,3876
1,3,1/10/2016,3876
1,6,1/11/2016,3876
1,7,1/12/2016,3876
1,2,1/13/2016,3876
1,2,1/15/2016,3876
1,2,1/16/2016,3876
1,2,1/17/2016,3876
1,1,1/18/2016,3876
1,5,1/21/2016,3876
1,2,1/23/2016,3876
1,1,1/24/2016,3876
1,1,1/25/2016,3876
1,4,1/27/2016,3876
1,1,1/30/2016,3876
1,1,1/3/2016,3877
1,1,1/12/2016,3877
1,1,1/23/2016,3877
1,1,1/26/2016,3877
1,1,1/30/2016,3877
1,1,1/1/2016,38772
1,1,1/9/2016,38772
1,1,1/12/2016,38772
1,3,1/15/2016,38772
1,1,1/16/2016,38772
1,1,1/17/2016,38772
1,1,1/20/2016,38772
1,1,1/21/2016,38772
1,1,1/27/2016,38772
1,6,1/30/2016,38772
1,2,1/2/2016,3878
1,2,1/5/2016,3878
1,3,1/6/2016,3878
1,2,1/7/2016,3878
1,5,1/9/2016,3878
1,2,1/10/2016,3878
1,1,1/12/2016,3878
1,1,1/13/2016,3878
1,7,1/15/2016,3878
1,2,1/16/2016,3878
1,1,1/17/2016,3878
1,3,1/18/2016,3878
1,5,1/19/2016,3878
1,2,1/21/2016,3878
1,1,1/23/2016,3878
1,1,1/24/2016,3878
1,2,1/25/2016,3878
1,4,1/26/2016,3878
1,1,1/27/2016,3878
1,2,1/29/2016,3878
1,3,1/30/2016,3878
1,1,1/2/2016,3879
1,3,1/3/2016,3879
1,2,1/5/2016,3879
1,2,1/7/2016,3879
1,2,1/10/2016,3879
1,2,1/11/2016,3879
1,4,1/12/2016,3879
1,3,1/13/2016,3879
1,1,1/15/2016,3879
1,1,1/16/2016,3879
1,2,1/17/2016,3879
1,4,1/18/2016,3879
1,2,1/20/2016,3879
1,4,1/21/2016,3879
1,4,1/22/2016,3879
1,2,1/23/2016,3879
1,3,1/24/2016,3879
1,2,1/26/2016,3879
1,3,1/27/2016,3879
1,19,1/29/2016,3879
1,1,1/30/2016,3879
1,3,1/7/2016,388
1,1,1/8/2016,388
1,1,1/17/2016,388
1,1,1/20/2016,388
1,2,1/22/2016,388
1,1,1/26/2016,388
1,2,1/29/2016,388
1,1,1/1/2016,3882
1,1,1/8/2016,3882
1,1,1/11/2016,3882
1,1,1/12/2016,3882
1,1,1/13/2016,3882
1,1,1/14/2016,3882
1,2,1/16/2016,3882
1,1,1/17/2016,3882
1,1,1/19/2016,3882
1,2,1/23/2016,3882
1,1,1/24/2016,3882
1,1,1/26/2016,3882
1,2,1/27/2016,3882
1,1,1/29/2016,3882
1,1,1/31/2016,3882
1,1,1/7/2016,3883
1,1,1/8/2016,3883
1,1,1/9/2016,3883
1,1,1/21/2016,3883
1,1,1/22/2016,3883
1,1,1/26/2016,3883
1,1,1/8/2016,38850
1,1,1/22/2016,38850
1,1,1/21/2016,38859
1,2,1/2/2016,3887
1,1,1/3/2016,3887
1,1,1/13/2016,3887
1,2,1/14/2016,3887
1,1,1/15/2016,3887
1,1,1/16/2016,3887
1,1,1/18/2016,3887
1,2,1/19/2016,3887
1,1,1/21/2016,3887
1,2,1/23/2016,3887
1,2,1/27/2016,3887
1,2,1/28/2016,3887
1,1,1/29/2016,3887
1,1,1/30/2016,3887
1,2,1/31/2016,3887
1,1,1/2/2016,38888
1,1,1/6/2016,38888
1,1,1/10/2016,38888
1,1,1/11/2016,38888
1,1,1/12/2016,38888
1,5,1/15/2016,38888
1,1,1/17/2016,38888
1,1,1/18/2016,38888
1,1,1/22/2016,38888
1,1,1/23/2016,38888
1,4,1/27/2016,38888
1,1,1/3/2016,3889
1,1,1/6/2016,3889
1,1,1/10/2016,3889
1,1,1/11/2016,3889
1,2,1/16/2016,3889
1,1,1/26/2016,3889
1,2,1/27/2016,3889
1,1,1/31/2016,3889
1,1,1/10/2016,38898
1,1,1/13/2016,38898
1,1,1/16/2016,38898
1,3,1/24/2016,38898
1,2,1/26/2016,38898
1,1,1/2/2016,38899
1,5,1/9/2016,38899
1,2,1/12/2016,38899
1,2,1/16/2016,38899
1,3,1/20/2016,38899
1,1,1/24/2016,38899
1,2,1/25/2016,38899
1,1,1/26/2016,38899
1,4,1/28/2016,38899
1,2,1/29/2016,38899
1,1,1/8/2016,3890
1,1,1/13/2016,3890
1,1,1/21/2016,3890
1,1,1/29/2016,3890
1,7,1/2/2016,3893
1,8,1/3/2016,3893
1,13,1/5/2016,3893
1,3,1/6/2016,3893
1,16,1/7/2016,3893
1,13,1/9/2016,3893
1,15,1/10/2016,3893
1,15,1/13/2016,3893
1,6,1/16/2016,3893
1,9,1/17/2016,3893
1,7,1/18/2016,3893
1,10,1/21/2016,3893
1,10,1/23/2016,3893
1,11,1/24/2016,3893
1,8,1/27/2016,3893
1,5,1/29/2016,3893
1,15,1/30/2016,3893
1,6,1/31/2016,3893
1,3,1/2/2016,3894
1,1,1/3/2016,3894
1,1,1/6/2016,3894
1,1,1/7/2016,3894
1,2,1/9/2016,3894
1,3,1/10/2016,3894
1,2,1/13/2016,3894
1,1,1/18/2016,3894
1,1,1/22/2016,3894
1,1,1/25/2016,3894
1,1,1/28/2016,3894
1,1,1/31/2016,3894
1,1,1/6/2016,38946
1,1,1/8/2016,38946
1,2,1/12/2016,38946
1,1,1/15/2016,38946
1,2,1/16/2016,38946
1,1,1/18/2016,38946
1,1,1/19/2016,38946
1,1,1/27/2016,38946
1,2,1/29/2016,38946
1,1,1/31/2016,38946
1,2,1/30/2016,38950
1,8,1/2/2016,3896
1,5,1/3/2016,3896
1,8,1/5/2016,3896
1,4,1/6/2016,3896
1,6,1/7/2016,3896
1,6,1/8/2016,3896
1,3,1/9/2016,3896
1,4,1/10/2016,3896
1,7,1/11/2016,3896
1,8,1/12/2016,3896
1,7,1/13/2016,3896
1,4,1/16/2016,3896
1,6,1/17/2016,3896
1,1,1/18/2016,3896
1,10,1/19/2016,3896
1,5,1/20/2016,3896
1,7,1/21/2016,3896
1,5,1/23/2016,3896
1,5,1/24/2016,3896
1,7,1/25/2016,3896
1,6,1/26/2016,3896
1,9,1/27/2016,3896
1,10,1/29/2016,3896
1,7,1/30/2016,3896
1,7,1/31/2016,3896
1,6,1/2/2016,3899
1,5,1/3/2016,3899
1,5,1/5/2016,3899
1,8,1/6/2016,3899
1,8,1/7/2016,3899
1,8,1/9/2016,3899
1,1,1/10/2016,3899
1,8,1/11/2016,3899
1,6,1/13/2016,3899
1,4,1/14/2016,3899
1,6,1/16/2016,3899
1,7,1/17/2016,3899
1,8,1/18/2016,3899
1,10,1/19/2016,3899
1,6,1/20/2016,3899
1,9,1/21/2016,3899
1,10,1/23/2016,3899
1,5,1/24/2016,3899
1,6,1/25/2016,3899
1,10,1/27/2016,3899
1,8,1/28/2016,3899
1,8,1/30/2016,3899
1,6,1/31/2016,3899
1,1,1/15/2016,3900
1,1,1/22/2016,3900
1,1,1/2/2016,39087
1,2,1/6/2016,39087
1,1,1/7/2016,39087
1,2,1/9/2016,39087
1,2,1/10/2016,39087
1,2,1/13/2016,39087
1,1,1/14/2016,39087
1,2,1/18/2016,39087
1,1,1/22/2016,39087
1,1,1/23/2016,39087
1,2,1/27/2016,39087
1,2,1/28/2016,39087
1,1,1/29/2016,39087
1,1,1/30/2016,39087
1,1,1/2/2016,3910
1,1,1/3/2016,3910
1,2,1/4/2016,3910
1,1,1/14/2016,3910
1,1,1/22/2016,3910
1,3,1/23/2016,3910
1,1,1/27/2016,3910
1,1,1/29/2016,3910
1,1,1/2/2016,3913
1,2,1/4/2016,3913
1,2,1/5/2016,3913
1,1,1/6/2016,3913
1,3,1/7/2016,3913
1,5,1/8/2016,3913
1,3,1/9/2016,3913
1,1,1/10/2016,3913
1,1,1/13/2016,3913
1,1,1/16/2016,3913
1,1,1/17/2016,3913
1,1,1/18/2016,3913
1,2,1/19/2016,3913
1,8,1/21/2016,3913
1,3,1/23/2016,3913
1,1,1/27/2016,3913
1,4,1/29/2016,3913
1,1,1/30/2016,3913
1,1,1/31/2016,3913
1,1,1/2/2016,39146
1,1,1/11/2016,39146
1,2,1/12/2016,39146
1,1,1/16/2016,39146
1,1,1/20/2016,39146
1,2,1/23/2016,39146
1,1,1/28/2016,39146
1,1,1/30/2016,39146
1,1,1/2/2016,3915
1,1,1/6/2016,3915
1,1,1/8/2016,3915
1,1,1/9/2016,3915
1,1,1/10/2016,3915
1,1,1/15/2016,3915
