StoreID,PODate,ReceivingDate,Quantity,ItemId
2,2016-04-07,2016-04-14,12,4153
1,2016-04-07,2016-04-15,5,3041
1,2016-04-07,2016-04-13,11,3893
1,2016-04-07,2016-04-14,120,6879
1,2016-04-07,2016-04-15,6,2676
2,2016-04-07,2016-04-11,30,3893
1,2016-04-07,2016-04-15,6,4833
2,2016-04-07,2016-04-14,12,36199
1,2016-04-07,2016-04-14,4,4634
1,2016-04-07,2016-04-15,12,38852
1,2016-04-07,2016-04-11,6,4370
2,2016-04-07,2016-04-14,12,5195
1,2016-04-07,2016-04-14,14,3893
1,2016-04-07,2016-04-11,6,4488
1,2016-04-07,2016-04-11,6,4153
1,2016-04-07,2016-04-14,12,27145
1,2016-04-07,2016-04-14,12,12220
2,2016-04-07,2016-04-11,23,3896
1,2016-04-07,2016-04-11,11,3893
1,2016-04-07,2016-04-14,10,4152
1,2016-04-07,2016-04-11,6,4494
1,2016-04-07,2016-04-15,12,36773
2,2016-04-07,2016-04-14,9,3637
1,2016-04-07,2016-04-15,5,7878
1,2016-04-07,2016-04-15,12,23420
1,2016-04-07,2016-04-11,12,6646
1,2016-04-07,2016-04-11,5,2100
1,2016-04-07,2016-04-15,24,17707
1,2016-04-07,2016-04-14,11,46934
1,2016-04-08,2016-04-13,11,24325
2,2016-04-08,2016-04-14,52,6570
1,2016-04-08,2016-04-11,12,24325
2,2016-04-08,2016-04-11,11,45848
1,2016-04-08,2016-04-13,12,23464
1,2016-04-08,2016-04-14,2,6570
2,2016-04-08,2016-04-14,12,19357
1,2016-04-08,2016-04-15,28,6570
1,2016-04-08,2016-04-11,42,6570
1,2016-04-06,2016-04-14,12,2593
1,2016-04-06,2016-04-15,12,43434
1,2016-04-06,2016-04-15,8,24369
1,2016-04-06,2016-04-11,12,43434
1,2016-04-06,2016-04-13,12,6946
1,2016-04-06,2016-04-13,12,44182
1,2016-04-06,2016-04-13,20,23143
1,2016-04-06,2016-04-14,12,17432
2,2016-04-06,2016-04-14,12,42420
1,2016-04-06,2016-04-11,12,23143
1,2016-04-06,2016-04-14,11,16794
2,2016-04-06,2016-04-14,12,29352
1,2016-04-06,2016-04-15,9,6595
1,2016-04-06,2016-04-14,12,14100
1,2016-04-06,2016-04-15,12,6873
2,2016-04-06,2016-04-11,10,23143
2,2016-04-06,2016-04-14,54,23143
1,2016-04-06,2016-04-11,12,523
1,2016-04-06,2016-04-11,6,6015
1,2016-04-06,2016-04-13,6,23197
1,2016-04-06,2016-04-13,11,3405
1,2016-04-06,2016-04-14,10,46424
1,2016-04-06,2016-04-14,11,14838
1,2016-04-06,2016-04-11,1,6867
1,2016-04-06,2016-04-15,5,24995
1,2016-04-06,2016-04-11,15,3405
1,2016-04-06,2016-04-14,6,39983
1,2016-04-06,2016-04-15,5,14838
2,2016-04-06,2016-04-15,6,18641
1,2016-04-06,2016-04-15,3,3405
2,2016-04-06,2016-04-14,24,23349
1,2016-04-06,2016-04-11,11,6595
1,2016-04-06,2016-04-11,12,10236
1,2016-04-06,2016-04-11,11,13665
2,2016-04-06,2016-04-14,54,6595
2,2016-04-06,2016-04-14,12,23647
1,2016-04-06,2016-04-12,46,12113
1,2016-04-06,2016-04-14,12,23249
1,2016-04-06,2016-04-11,12,3295
2,2016-04-06,2016-04-14,12,3505
1,2016-04-06,2016-04-14,10,35413
1,2016-04-06,2016-04-13,12,18868
1,2016-04-06,2016-04-14,11,3040
2,2016-04-06,2016-04-14,12,29616
1,2016-04-06,2016-04-15,6,19870
1,2016-04-06,2016-04-11,12,14838
1,2016-04-06,2016-04-12,10,24995
1,2016-04-06,2016-04-15,12,33578
1,2016-04-06,2016-04-14,12,46458
1,2016-04-06,2016-04-11,5,3485
2,2016-04-06,2016-04-14,22,6524
1,2016-04-06,2016-04-14,22,10236
1,2016-04-06,2016-04-15,11,12994
1,2016-04-06,2016-04-12,12,6526
1,2016-04-06,2016-04-11,12,42420
1,2016-04-06,2016-04-13,24,23349
1,2016-04-06,2016-04-13,12,19821
1,2016-04-06,2016-04-13,12,6595
1,2016-04-06,2016-04-14,12,38370
1,2016-04-06,2016-04-12,12,22758
2,2016-04-06,2016-04-14,12,21609
1,2016-04-06,2016-04-14,12,23647
1,2016-04-06,2016-04-15,11,35411
1,2016-04-06,2016-04-14,12,25846
2,2016-04-06,2016-04-14,12,6873
1,2016-04-06,2016-04-13,12,41159
2,2016-04-06,2016-04-14,5,3485
1,2016-04-06,2016-04-11,12,37826
1,2016-04-04,2016-04-11,12,4580
1,2016-04-04,2016-04-13,12,8040
2,2016-04-04,2016-04-14,12,8040
2,2016-04-06,2016-04-14,6,27801
1,2016-04-06,2016-04-14,6,2692
2,2016-04-06,2016-04-14,12,3682
2,2016-04-06,2016-04-15,6,3682
2,2016-04-06,2016-04-11,6,3682
2,2016-04-06,2016-04-14,5,115
1,2016-04-06,2016-04-14,6,115
1,2016-04-06,2016-04-15,102,3682
1,2016-04-06,2016-04-13,6,1133
2,2016-04-06,2016-04-14,12,8203
2,2016-04-06,2016-04-15,12,8203
1,2016-04-03,2016-04-13,4,1725
1,2016-04-03,2016-04-11,12,19223
1,2016-04-03,2016-04-15,12,8386
1,2016-04-03,2016-04-14,10,8746
1,2016-04-03,2016-04-13,12,15527
2,2016-04-03,2016-04-14,12,44719
1,2016-04-03,2016-04-11,12,8837
1,2016-04-03,2016-04-14,5,24779
1,2016-04-03,2016-04-11,6,1817
2,2016-04-03,2016-04-14,12,32367
1,2016-04-03,2016-04-11,6,45535
2,2016-04-03,2016-04-14,12,41759
2,2016-04-03,2016-04-11,6,43365
1,2016-04-03,2016-04-15,6,3929
1,2016-04-03,2016-04-15,12,14975
2,2016-04-03,2016-04-14,12,8837
2,2016-04-03,2016-04-14,12,8746
1,2016-04-08,2016-04-15,12,24048
1,2016-04-08,2016-04-13,12,16655
1,2016-04-08,2016-04-15,12,18743
2,2016-04-08,2016-04-11,10,37046
1,2016-04-08,2016-04-14,11,43223
2,2016-04-08,2016-04-14,12,26356
1,2016-04-08,2016-04-15,11,43223
2,2016-04-08,2016-04-15,12,26352
2,2016-04-08,2016-04-14,24,23632
1,2016-04-08,2016-04-14,12,26356
1,2016-04-08,2016-04-12,50,18743
2,2016-04-08,2016-04-14,11,18743
1,2016-04-08,2016-04-15,12,26352
1,2016-04-08,2016-04-14,12,15875
1,2016-04-08,2016-04-13,12,44708
1,2016-04-08,2016-04-14,9,38133
1,2016-04-08,2016-04-14,6,4513
1,2016-04-03,2016-04-11,10,32749
2,2016-04-03,2016-04-14,9,8184
1,2016-04-03,2016-04-13,11,32749
1,2016-04-03,2016-04-14,6,2646
2,2016-04-03,2016-04-14,63,8068
2,2016-04-03,2016-04-15,8,8184
2,2016-04-03,2016-04-14,12,2917
1,2016-04-03,2016-04-11,5,5364
1,2016-04-03,2016-04-13,12,5192
1,2016-04-03,2016-04-13,10,5750
1,2016-04-03,2016-04-14,10,5364
2,2016-04-03,2016-04-14,5,1728
1,2016-04-03,2016-04-15,6,1758
2,2016-04-03,2016-04-14,10,482
1,2016-04-03,2016-04-13,6,2017
2,2016-04-03,2016-04-14,11,3625
1,2016-04-03,2016-04-13,6,3457
1,2016-04-03,2016-04-15,8,5735
1,2016-04-03,2016-04-15,9,482
2,2016-04-03,2016-04-14,19,3423
1,2016-04-03,2016-04-15,12,2917
1,2016-04-03,2016-04-11,6,3425
1,2016-04-03,2016-04-15,6,8068
1,2016-04-03,2016-04-14,12,8068
2,2016-04-03,2016-04-14,11,8027
1,2016-04-03,2016-04-11,4,8068
1,2016-04-03,2016-04-13,6,5734
1,2016-04-03,2016-04-13,6,3423
2,2016-04-03,2016-04-14,12,2586
1,2016-04-03,2016-04-11,12,3423
1,2016-04-03,2016-04-14,12,8780
1,2016-04-03,2016-04-14,4,3423
1,2016-04-03,2016-04-11,11,3625
1,2016-04-03,2016-04-14,24,3627
1,2016-04-03,2016-04-13,12,2944
2,2016-04-03,2016-04-14,6,5734
2,2016-04-03,2016-04-14,6,5776
1,2016-04-03,2016-04-14,12,3625
1,2016-04-03,2016-04-11,6,3728
1,2016-04-03,2016-04-14,5,8000
1,2016-04-03,2016-04-11,12,5365
1,2016-04-03,2016-04-15,6,3728
2,2016-04-03,2016-04-15,6,2623
1,2016-04-03,2016-04-13,5,3728
2,2016-04-03,2016-04-14,5,8000
2,2016-04-03,2016-04-14,6,2623
1,2016-04-03,2016-04-14,4,5734
1,2016-04-03,2016-04-11,12,18592
1,2016-04-03,2016-04-13,23,3085
2,2016-04-03,2016-04-11,12,2615
2,2016-04-03,2016-04-15,6,8000
2,2016-04-03,2016-04-14,6,9037
1,2016-04-03,2016-04-13,59,3730
1,2016-04-03,2016-04-13,6,3464
2,2016-04-04,2016-04-15,6,24193
1,2016-04-04,2016-04-14,12,5741
1,2016-04-04,2016-04-14,12,14184
1,2016-04-04,2016-04-11,12,28081
2,2016-04-04,2016-04-14,6,2035
1,2016-04-04,2016-04-13,6,5070
1,2016-04-04,2016-04-14,11,25832
2,2016-04-04,2016-04-14,12,13430
1,2016-04-04,2016-04-13,6,8252
1,2016-04-03,2016-04-13,12,3725
1,2016-04-03,2016-04-13,30,8190
2,2016-04-03,2016-04-14,10,8961
1,2016-04-03,2016-04-14,12,3787
1,2016-04-03,2016-04-15,16,3802
1,2016-04-03,2016-04-14,3,3802
1,2016-04-03,2016-04-14,6,5758
1,2016-04-03,2016-04-13,6,5765
1,2016-04-03,2016-04-15,10,3779
1,2016-04-03,2016-04-14,5,5810
1,2016-04-03,2016-04-14,12,3969
1,2016-04-03,2016-04-14,5,5805
1,2016-04-03,2016-04-11,6,3776
2,2016-04-03,2016-04-14,46,3802
1,2016-04-03,2016-04-11,12,3725
1,2016-04-03,2016-04-14,5,5587
1,2016-04-03,2016-04-15,53,4858
1,2016-04-03,2016-04-11,1,8159
1,2016-04-03,2016-04-14,12,3183
1,2016-04-03,2016-04-12,43,3802
2,2016-04-03,2016-04-14,6,4174
1,2016-04-03,2016-04-14,36,4187
2,2016-04-03,2016-04-15,12,1464
1,2016-04-03,2016-04-13,5,8159
1,2016-04-03,2016-04-14,9,8159
1,2016-04-03,2016-04-14,11,415
2,2016-04-06,2016-04-14,12,8280
2,2016-04-06,2016-04-14,3,4437
1,2016-04-06,2016-04-11,12,5242
1,2016-04-06,2016-04-14,12,8280
1,2016-04-06,2016-04-15,6,782
2,2016-04-08,2016-04-11,6,3522
1,2016-04-08,2016-04-13,15,3899
1,2016-04-08,2016-04-13,12,5087
2,2016-04-08,2016-04-11,12,5101
1,2016-04-08,2016-04-11,6,4939
1,2016-04-08,2016-04-11,8,3522
1,2016-04-08,2016-04-14,19,3899
2,2016-04-08,2016-04-14,5,3050
1,2016-04-08,2016-04-14,9,3522
1,2016-04-08,2016-04-14,5,3050
2,2016-04-08,2016-04-14,6,2973
2,2016-04-08,2016-04-11,6,5891
2,2016-04-08,2016-04-14,12,1281
1,2016-04-08,2016-04-11,6,3050
2,2016-04-08,2016-04-14,23,3636
2,2016-04-08,2016-04-14,12,9129
1,2016-04-08,2016-04-13,2,3522
1,2016-04-08,2016-04-13,12,2212
1,2016-04-08,2016-04-13,6,1398
1,2016-04-08,2016-04-13,6,1920
2,2016-04-08,2016-04-14,5,3960
1,2016-04-08,2016-04-14,5,3745
1,2016-04-08,2016-04-13,24,5153
1,2016-04-08,2016-04-13,12,1281
2,2016-04-08,2016-04-14,11,3218
1,2016-04-08,2016-04-15,10,5382
1,2016-04-08,2016-04-14,8,5138
1,2016-04-08,2016-04-13,22,5191
2,2016-04-08,2016-04-14,6,8970
2,2016-04-08,2016-04-14,6,3612
1,2016-04-08,2016-04-15,55,5138
1,2016-04-08,2016-04-14,12,3784
2,2016-04-08,2016-04-15,11,3745
1,2016-04-08,2016-04-13,9,5138
1,2016-04-08,2016-04-14,4,5694
1,2016-04-08,2016-04-14,6,2686
1,2016-04-08,2016-04-15,6,3227
1,2016-04-08,2016-04-13,12,3745
1,2016-04-08,2016-04-14,6,5103
1,2016-04-08,2016-04-15,4,3522
1,2016-04-08,2016-04-14,12,5060
2,2016-04-08,2016-04-14,6,1920
2,2016-04-08,2016-04-14,18,3246
1,2016-04-08,2016-04-15,118,5111
1,2016-04-08,2016-04-15,12,5849
2,2016-04-08,2016-04-14,22,3899
2,2016-04-08,2016-04-15,2,3246
1,2016-04-08,2016-04-15,8,3246
1,2016-04-08,2016-04-13,42,3246
1,2016-04-08,2016-04-14,24,3246
1,2016-04-08,2016-04-11,1,3246
2,2016-04-08,2016-04-14,120,5708
1,2016-04-08,2016-04-14,6,5891
1,2016-04-05,2016-04-11,12,2149
1,2016-04-05,2016-04-11,6,1479
1,2016-04-05,2016-04-15,9,3684
1,2016-04-05,2016-04-13,2,2127
2,2016-04-05,2016-04-14,6,1479
1,2016-04-05,2016-04-14,9,2127
2,2016-04-05,2016-04-11,12,4358
1,2016-04-05,2016-04-15,5,4916
1,2016-04-05,2016-04-11,11,3687
2,2016-04-05,2016-04-14,11,4829
1,2016-04-05,2016-04-13,6,2783
1,2016-04-05,2016-04-15,5,1637
1,2016-04-05,2016-04-11,11,3684
1,2016-04-05,2016-04-14,5,4346
1,2016-04-05,2016-04-13,6,4181
2,2016-04-05,2016-04-15,6,3684
2,2016-04-05,2016-04-14,12,5410
1,2016-04-05,2016-04-11,5,4346
1,2016-04-05,2016-04-13,6,8370
1,2016-04-05,2016-04-13,6,2713
2,2016-04-05,2016-04-11,6,3216
1,2016-04-05,2016-04-11,5,4359
2,2016-04-05,2016-04-14,5,3216
2,2016-04-05,2016-04-14,12,5367
1,2016-04-05,2016-04-11,6,2713
2,2016-04-05,2016-04-15,6,2713
2,2016-04-05,2016-04-14,23,3684
1,2016-04-05,2016-04-14,6,4829
1,2016-04-05,2016-04-11,12,5403
1,2016-04-05,2016-04-14,7,3687
2,2016-04-05,2016-04-14,6,1282
2,2016-04-05,2016-04-14,6,2713
2,2016-04-05,2016-04-14,17,2127
2,2016-04-05,2016-04-14,6,4346
1,2016-04-05,2016-04-11,6,4783
1,2016-04-05,2016-04-14,12,3684
2,2016-04-04,2016-04-14,6,2834
1,2016-04-04,2016-04-15,12,7535
1,2016-04-04,2016-04-13,8,31796
2,2016-04-06,2016-04-14,5,5440
1,2016-04-06,2016-04-14,120,5952
1,2016-04-06,2016-04-13,8,812
1,2016-04-06,2016-04-13,6,5440
1,2016-04-06,2016-04-14,46,5401
1,2016-04-06,2016-04-15,2,5440
2,2016-04-06,2016-04-15,20,5952
2,2016-04-08,2016-04-15,12,21859
1,2016-04-08,2016-04-14,11,6649
1,2016-04-08,2016-04-11,3,28775
1,2016-04-08,2016-04-15,5,11141
2,2016-04-08,2016-04-14,12,26945
2,2016-04-08,2016-04-14,6,11141
2,2016-04-08,2016-04-14,12,6649
1,2016-04-08,2016-04-14,12,26250
1,2016-04-08,2016-04-11,12,38946
2,2016-04-08,2016-04-11,10,19126
2,2016-04-07,2016-04-14,11,16610
1,2016-04-07,2016-04-14,12,16758
1,2016-04-04,2016-04-14,16,8815
1,2016-04-04,2016-04-11,22,8815
1,2016-04-04,2016-04-14,10,8838
1,2016-04-04,2016-04-13,11,42766
1,2016-04-04,2016-04-14,7,6933
1,2016-04-04,2016-04-15,5,46621
1,2016-04-04,2016-04-11,10,19381
1,2016-04-04,2016-04-15,21,8264
1,2016-04-04,2016-04-13,12,42764
1,2016-04-04,2016-04-14,12,42765
1,2016-04-04,2016-04-13,12,32107
1,2016-04-04,2016-04-15,9,8112
1,2016-04-04,2016-04-13,6,3630
1,2016-04-04,2016-04-14,6,3656
1,2016-04-04,2016-04-11,6,8112
2,2016-04-04,2016-04-14,6,3630
1,2016-04-04,2016-04-13,1,8112
1,2016-04-04,2016-04-15,10,3938
1,2016-04-04,2016-04-15,12,3683
1,2016-04-04,2016-04-11,6,3680
2,2016-04-04,2016-04-14,4,8112
2,2016-04-08,2016-04-14,6,6929
1,2016-04-08,2016-04-13,6,6929
1,2016-04-08,2016-04-13,6,6990
1,2016-04-05,2016-04-15,11,18812
1,2016-04-06,2016-04-14,12,3666
1,2016-04-04,2016-04-14,6,17175
1,2016-04-04,2016-04-13,12,39146
1,2016-04-04,2016-04-15,6,35918
1,2016-04-04,2016-04-13,15,41251
1,2016-04-04,2016-04-11,14,8421
2,2016-04-04,2016-04-14,6,23229
1,2016-04-04,2016-04-15,7,35916
1,2016-04-04,2016-04-11,15,15619
1,2016-04-04,2016-04-14,5,35914
1,2016-04-04,2016-04-15,12,33348
1,2016-04-04,2016-04-14,4,32648
2,2016-04-04,2016-04-14,6,32648
1,2016-04-04,2016-04-14,5,35913
1,2016-04-04,2016-04-15,4,35914
1,2016-04-04,2016-04-11,6,33039
2,2016-04-04,2016-04-14,6,35913
2,2016-04-04,2016-04-14,6,35914
1,2016-04-08,2016-04-15,12,12773
1,2016-04-08,2016-04-15,2,41034
1,2016-04-08,2016-04-14,3,6876
1,2016-04-08,2016-04-11,12,41033
1,2016-04-08,2016-04-11,9,41034
2,2016-04-08,2016-04-14,12,12775
1,2016-04-08,2016-04-15,12,12775
1,2016-04-08,2016-04-11,4,6876
1,2016-04-08,2016-04-14,20,41034
2,2016-04-08,2016-04-14,6,6861
1,2016-04-08,2016-04-15,2,29128
1,2016-04-08,2016-04-14,12,12771
1,2016-04-08,2016-04-13,12,46189
2,2016-04-08,2016-04-15,12,24805
1,2016-04-08,2016-04-11,6,6256
2,2016-04-08,2016-04-14,6,28070
2,2016-04-08,2016-04-14,6,6256
1,2016-04-08,2016-04-14,6,6857
1,2016-04-08,2016-04-15,8,21985
1,2016-04-04,2016-04-14,7,26732
1,2016-04-04,2016-04-14,11,32831
1,2016-04-04,2016-04-15,12,24686
2,2016-04-04,2016-04-14,17,36378
1,2016-04-04,2016-04-13,45,3650
1,2016-04-04,2016-04-11,4,19549
1,2016-04-04,2016-04-14,11,32138
1,2016-04-04,2016-04-15,10,26732
2,2016-04-04,2016-04-11,12,38652
1,2016-04-04,2016-04-13,12,21552
1,2016-04-04,2016-04-13,6,6206
1,2016-04-04,2016-04-15,6,36378
1,2016-04-04,2016-04-14,6,6126
2,2016-04-04,2016-04-14,12,15094
1,2016-04-04,2016-04-11,12,26732
2,2016-04-04,2016-04-14,6,6193
1,2016-04-04,2016-04-11,12,22222
1,2016-04-04,2016-04-13,12,46830
1,2016-04-04,2016-04-13,11,24419
1,2016-04-04,2016-04-11,6,2734
1,2016-04-04,2016-04-11,12,45769
1,2016-04-04,2016-04-15,6,22801
1,2016-04-04,2016-04-12,12,23191
1,2016-04-04,2016-04-14,12,15094
2,2016-04-04,2016-04-14,21,37821
1,2016-04-04,2016-04-13,6,5962
1,2016-04-04,2016-04-12,12,24151
1,2016-04-04,2016-04-13,12,6293
1,2016-04-04,2016-04-13,7,36378
1,2016-04-04,2016-04-13,5,6385
1,2016-04-04,2016-04-14,6,3329
1,2016-04-04,2016-04-14,11,3650
2,2016-04-04,2016-04-11,6,6385
1,2016-04-04,2016-04-11,12,36378
1,2016-04-04,2016-04-13,12,8173
1,2016-04-04,2016-04-11,6,4250
1,2016-04-04,2016-04-15,12,24151
1,2016-04-04,2016-04-11,6,6105
1,2016-04-04,2016-04-15,4,15035
1,2016-04-04,2016-04-14,4,36378
1,2016-04-04,2016-04-15,8,41213
1,2016-04-04,2016-04-15,6,5697
1,2016-04-04,2016-04-13,23,966
2,2016-04-04,2016-04-14,6,2199
2,2016-04-04,2016-04-14,6,2207
1,2016-04-04,2016-04-12,12,23382
1,2016-04-03,2016-04-13,12,17296
1,2016-04-04,2016-04-11,12,13498
1,2016-04-04,2016-04-14,12,21965
2,2016-04-04,2016-04-14,12,13792
1,2016-04-04,2016-04-14,12,19224
2,2016-04-04,2016-04-14,24,24634
1,2016-04-04,2016-04-14,12,13497
1,2016-04-04,2016-04-14,12,17957
2,2016-04-04,2016-04-14,12,23635
1,2016-04-04,2016-04-13,12,23635
1,2016-04-04,2016-04-14,6,1226
2,2016-04-04,2016-04-14,12,3483
1,2016-04-08,2016-04-14,6,5702
1,2016-04-08,2016-04-14,5,3534
1,2016-04-08,2016-04-15,6,4198
2,2016-04-08,2016-04-14,6,3534
2,2016-04-08,2016-04-14,12,1748
2,2016-04-08,2016-04-14,24,8078
1,2016-04-08,2016-04-11,6,2517
2,2016-04-08,2016-04-11,6,2992
2,2016-04-08,2016-04-11,6,5707
2,2016-04-08,2016-04-14,12,5337
1,2016-04-08,2016-04-14,5,3238
2,2016-04-08,2016-04-14,6,3238
1,2016-04-08,2016-04-14,6,8480
2,2016-04-08,2016-04-14,4,4198
1,2016-04-08,2016-04-11,5,3238
1,2016-04-08,2016-04-13,6,2992
1,2016-04-05,2016-04-14,4,37731
1,2016-04-05,2016-04-13,4,6918
2,2016-04-05,2016-04-14,3,6725
1,2016-04-05,2016-04-14,4,29169
1,2016-04-05,2016-04-14,3,43292
2,2016-04-05,2016-04-14,1,18988
2,2016-04-05,2016-04-14,4,10596
2,2016-04-05,2016-04-14,12,12495
1,2016-04-05,2016-04-15,10,6349
1,2016-04-05,2016-04-11,5,37731
2,2016-04-05,2016-04-14,12,36750
1,2016-04-05,2016-04-14,1,18988
2,2016-04-05,2016-04-14,4,27350
2,2016-04-05,2016-04-14,12,39087
1,2016-04-05,2016-04-13,2,31465
1,2016-04-05,2016-04-13,3,13723
1,2016-04-05,2016-04-14,6,6349
1,2016-04-05,2016-04-11,3,6574
1,2016-04-05,2016-04-11,2,27351
1,2016-04-05,2016-04-15,6,23095
2,2016-04-05,2016-04-14,10,6349
1,2016-04-05,2016-04-15,4,31454
1,2016-04-05,2016-04-15,1,27351
1,2016-04-05,2016-04-14,7,27351
1,2016-04-05,2016-04-13,11,14706
1,2016-04-05,2016-04-13,8,6288
2,2016-04-05,2016-04-15,6,31456
2,2016-04-05,2016-04-14,12,21308
2,2016-04-05,2016-04-11,6,23095
2,2016-04-05,2016-04-14,12,14706
2,2016-04-05,2016-04-14,8,6590
1,2016-04-05,2016-04-11,3,31465
2,2016-04-05,2016-04-14,4,6288
1,2016-04-05,2016-04-13,3,31186
1,2016-04-05,2016-04-15,4,31186
2,2016-04-05,2016-04-11,2,18988
2,2016-04-05,2016-04-14,2,27351
1,2016-04-05,2016-04-14,6,24875
2,2016-04-05,2016-04-14,6,31454
1,2016-04-05,2016-04-14,4,27350
2,2016-04-05,2016-04-14,4,29169
1,2016-04-05,2016-04-13,4,23595
2,2016-04-05,2016-04-14,6,8110
2,2016-04-05,2016-04-14,12,26399
1,2016-04-05,2016-04-11,4,23095
1,2016-04-05,2016-04-14,4,24003
2,2016-04-05,2016-04-14,2,31186
1,2016-04-05,2016-04-15,4,6281
1,2016-04-05,2016-04-15,3,6725
1,2016-04-05,2016-04-14,12,41711
1,2016-04-05,2016-04-14,12,41713
1,2016-04-05,2016-04-14,4,6725
1,2016-04-05,2016-04-14,6,39087
2,2016-04-05,2016-04-15,6,37731
2,2016-04-05,2016-04-15,3,6281
2,2016-04-05,2016-04-14,4,6281
2,2016-04-15,2016-04-21,6,3140
2,2016-04-11,2016-04-21,24,4246
1,2016-04-11,2016-04-20,5,3348
1,2016-04-11,2016-04-19,6,4320
1,2016-04-11,2016-04-19,6,4066
2,2016-04-11,2016-04-21,12,5315
1,2016-04-11,2016-04-20,6,3857
1,2016-04-11,2016-04-19,11,4243
1,2016-04-11,2016-04-18,6,3436
2,2016-04-11,2016-04-21,36,5317
2,2016-04-11,2016-04-21,23,8653
1,2016-04-11,2016-04-20,6,7221
2,2016-04-11,2016-04-22,5,2663
1,2016-04-11,2016-04-19,12,4196
1,2016-04-11,2016-04-19,6,5246
2,2016-04-11,2016-04-21,11,508
2,2016-04-11,2016-04-21,4,4233
2,2016-04-11,2016-04-21,120,8130
1,2016-04-11,2016-04-20,47,6225
2,2016-04-11,2016-04-18,2,2663
1,2016-04-11,2016-04-19,5,3858
2,2016-04-11,2016-04-21,12,3851
1,2016-04-11,2016-04-20,6,4267
1,2016-04-11,2016-04-22,3,2663
1,2016-04-11,2016-04-18,9,508
2,2016-04-11,2016-04-21,11,3437
1,2016-04-11,2016-04-20,4,4233
1,2016-04-11,2016-04-20,10,508
2,2016-04-11,2016-04-18,6,4223
1,2016-04-11,2016-04-18,11,4226
2,2016-04-11,2016-04-21,10,4243
1,2016-04-11,2016-04-18,8,4243
1,2016-04-11,2016-04-19,6,126
1,2016-04-11,2016-04-19,5,4223
2,2016-04-11,2016-04-18,6,7977
1,2016-04-11,2016-04-20,10,4243
2,2016-04-11,2016-04-21,12,824
1,2016-04-11,2016-04-22,4,3858
1,2016-04-11,2016-04-22,11,4670
1,2016-04-11,2016-04-19,11,4222
2,2016-04-11,2016-04-21,12,7221
2,2016-04-11,2016-04-21,6,7977
2,2016-04-11,2016-04-21,5,3348
1,2016-04-11,2016-04-22,6,40667
1,2016-04-11,2016-04-20,12,10874
1,2016-04-11,2016-04-18,12,18347
2,2016-04-11,2016-04-21,10,45525
1,2016-04-11,2016-04-20,4,6234
1,2016-04-11,2016-04-22,6,6859
1,2016-04-11,2016-04-22,12,21076
1,2016-04-11,2016-04-22,6,12140
1,2016-04-11,2016-04-18,12,12140
1,2016-04-11,2016-04-22,6,6234
1,2016-04-11,2016-04-20,6,8232
1,2016-04-11,2016-04-22,7,37926
1,2016-04-11,2016-04-19,12,45526
1,2016-04-13,2016-04-20,11,5297
1,2016-04-13,2016-04-20,2,2143
1,2016-04-13,2016-04-19,5,5299
1,2016-04-13,2016-04-22,3,2143
1,2016-04-13,2016-04-22,6,171
1,2016-04-13,2016-04-20,9,811
2,2016-04-13,2016-04-21,23,5299
1,2016-04-13,2016-04-18,6,1770
1,2016-04-13,2016-04-19,3,2062
2,2016-04-13,2016-04-21,12,2143
1,2016-04-13,2016-04-18,6,2143
2,2016-04-13,2016-04-21,3,2062
1,2016-04-13,2016-04-22,3,5299
1,2016-04-13,2016-04-22,12,7792
1,2016-04-13,2016-04-20,7,1789
2,2016-04-13,2016-04-21,12,1744
2,2016-04-13,2016-04-21,15,8288
2,2016-04-13,2016-04-21,6,4767
1,2016-04-13,2016-04-18,4,1233
1,2016-04-13,2016-04-20,11,1232
2,2016-04-13,2016-04-21,12,1595
1,2016-04-13,2016-04-18,120,1771
1,2016-04-13,2016-04-22,11,16828
1,2016-04-13,2016-04-18,5,3314
1,2016-04-13,2016-04-22,2,405
1,2016-04-13,2016-04-20,9,1233
1,2016-04-13,2016-04-22,23,1231
2,2016-04-13,2016-04-22,3,405
2,2016-04-13,2016-04-21,12,1465
1,2016-04-13,2016-04-20,72,8200
2,2016-04-13,2016-04-21,10,5270
2,2016-04-13,2016-04-21,43,1233
2,2016-04-13,2016-04-18,6,1220
1,2016-04-13,2016-04-19,12,1233
1,2016-04-13,2016-04-22,12,26949
1,2016-04-13,2016-04-18,15,15314
1,2016-04-13,2016-04-18,13,8288
2,2016-04-13,2016-04-18,4,1233
2,2016-04-13,2016-04-21,18,3614
2,2016-04-13,2016-04-21,6,13278
1,2016-04-13,2016-04-20,6,3614
1,2016-04-13,2016-04-18,5,1323
2,2016-04-14,2016-04-18,6,3298
2,2016-04-14,2016-04-18,6,3342
2,2016-04-13,2016-04-21,6,2580
1,2016-04-14,2016-04-22,6,8085
2,2016-04-14,2016-04-18,6,3826
1,2016-04-14,2016-04-20,20,3826
1,2016-04-14,2016-04-18,6,4787
1,2016-04-14,2016-04-19,6,376
1,2016-04-14,2016-04-20,112,3837
2,2016-04-14,2016-04-21,5,3826
2,2016-04-14,2016-04-21,6,376
1,2016-04-14,2016-04-19,11,8462
2,2016-04-14,2016-04-22,3,3826
1,2016-04-14,2016-04-20,6,5130
1,2016-04-14,2016-04-20,6,3924
1,2016-04-14,2016-04-20,6,8520
2,2016-04-14,2016-04-21,4,4225
